geolocation_zip_code_prefix,Count,Avg_lat,Avg_lng
15430,23,-20.5250246,-49.06086757
15670,23,-19.94298711,-50.53746037
15735,23,-20.45371607,-50.88276639
17215,23,-22.26734849,-48.54760377
17570,23,-22.1538462,-50.09395033
17540,23,-22.43978584,-49.92041816
18704,23,-23.11520027,-48.93596486
19220,23,-22.40647531,-51.52387024
19350,23,-21.83044106,-51.48314002
21640,23,-22.83463324,-43.39275637
23897,23,-22.79236685,-43.66264012
24745,23,-22.85280104,-43.00454397
25803,23,-22.11708169,-43.21192451
25808,23,-22.10376869,-43.20857811
26380,23,-22.70747632,-43.55071082
26423,23,-22.68097787,-43.61135654
26453,23,-22.66951052,-43.61452548
27145,23,-22.48003732,-43.82115702
27536,23,-22.45598197,-44.4320281
29314,23,-20.84407162,-41.15350989
29312,23,-20.84888395,-41.15305503
29310,23,-20.84405138,-41.13971837
30410,23,-19.92392791,-43.96820741
32187,23,-19.84873155,-44.03841654
32150,23,-19.89126992,-44.05554613
32623,23,-19.92510993,-44.25994209
32687,23,-19.9412079,-44.09728185
35042,23,-18.90023218,-41.95066081
35050,23,-18.87778903,-41.9676856
35382,23,-20.24609293,-42.73613604
35780,23,-19.12710921,-44.32027791
36590,23,-20.71942236,-42.71578082
37456,23,-22.00157203,-44.4619001
37855,23,-21.12674443,-46.6271622
37965,23,-21.01817464,-46.74320896
38654,23,-16.65186328,-46.26928032
38794,23,-18.38328231,-46.03463734
39406,23,-16.72222885,-43.83086103
39688,23,-17.60156199,-42.14904598
40484,23,-12.91033982,-38.47479799
40730,23,-12.89202636,-38.45938456
41185,23,-12.94673461,-38.45149216
41211,23,-12.94692537,-38.44323888
42708,23,-12.88352497,-38.29787985
42804,23,-12.71775582,-38.32788051
44009,23,-12.24760335,-38.9762151
44890,23,-11.71613829,-41.76715907
45078,23,-14.83805682,-40.87571725
45052,23,-14.87233187,-40.86082356
45160,23,-15.03719804,-41.26055351
45640,23,-14.7045742,-39.6375936
45823,23,-16.33903188,-39.57806339
46270,23,-14.94319165,-41.71785045
47820,23,-12.40057374,-45.01658165
47807,23,-12.15344127,-45.00226718
48070,23,-12.13418198,-38.43881903
48680,23,-8.695825761,-39.15552671
49000,23,-11.00910037,-37.07712376
49080,23,-10.91741859,-37.08039627
49490,23,-10.71513369,-38.17508557
50900,23,-8.090605958,-34.94209522
51280,23,-8.11778249,-34.94927691
52031,23,-8.035147087,-34.88101594
52131,23,-8.008530403,-34.90397406
52211,23,-8.019412351,-34.90539168
53090,23,-7.96053555,-34.85296133
53431,23,-7.903987874,-34.83586277
54720,23,-8.005713175,-35.03490451
54771,23,-8.018498173,-34.99132189
56440,23,-8.734363101,-38.96076192
57015,23,-9.653907503,-35.75767544
59127,23,-5.7504738,-35.25079972
59112,23,-5.755568286,-35.2589332
59162,23,-6.06928288,-35.2463967
59178,23,-6.229605315,-35.05831772
59625,23,-5.204509065,-37.32602554
60025,23,-3.735941632,-38.53121162
60177,23,-3.740571811,-38.46312042
60526,23,-3.756305112,-38.59354843
60761,23,-3.817742459,-38.56203422
62050,23,-3.701344939,-40.33639357
63605,23,-5.82111006,-39.41919105
65645,23,-5.521318854,-43.20350956
65670,23,-6.431676478,-43.98796802
65730,23,-4.861041881,-44.37544387
68198,23,-4.715587856,-56.00287741
68375,23,-3.195677217,-52.21765296
68420,23,-2.581604842,-49.50640762
68523,23,-6.110952338,-49.60658045
68610,23,-1.029011416,-46.63185977
68738,23,-1.348617476,-47.57277642
69303,23,2.811250642,-60.67829725
70384,23,-15.82749376,-47.9244325
70658,23,-15.79468718,-47.9354667
70753,23,-15.75692245,-47.88727289
70866,23,-15.75187675,-47.8821284
71694,23,-15.90895555,-47.75284422
71727,23,-15.85620945,-47.95086571
71938,23,-15.80758948,-47.90234658
72135,23,-15.80937282,-48.07680778
72301,23,-15.88513141,-48.10620443
72315,23,-15.89086946,-48.09613187
72425,23,-16.02400312,-48.07165016
72630,23,-15.91007215,-48.05964811
72601,23,-15.90681569,-48.08542218
72622,23,-15.92454004,-48.10282345
72602,23,-15.91240879,-48.10034149
72660,23,-15.9300385,-48.10360494
72880,23,-16.09487203,-47.91548369
72862,23,-16.06920352,-48.05054168
72920,23,-15.72062796,-48.28619343
73355,23,-15.61337646,-47.63634815
74063,23,-16.6605416,-49.2621391
74045,23,-16.66666853,-49.26423169
74170,23,-16.69644784,-49.26209067
74440,23,-16.65801949,-49.30181897
74495,23,-16.67650094,-49.37871604
74480,23,-16.61217531,-49.34450463
74593,23,-16.62006208,-49.29294124
74573,23,-16.63857938,-49.2835834
74635,23,-16.6607474,-49.23959915
74845,23,-16.71734734,-49.24283874
74830,23,-16.71320458,-49.26237903
74919,23,-16.77138839,-49.2502823
74933,23,-16.75497199,-49.31859334
74914,23,-16.75351968,-49.26328918
75123,23,-16.34935519,-48.95546715
75125,23,-16.35336583,-48.95402611
75795,23,-17.63440178,-47.77658895
76265,23,-15.76941132,-51.10257439
76365,23,-14.86324517,-49.32859488
76720,23,-15.09842566,-50.61751528
76909,23,-10.87821345,-61.90225759
77365,23,-13.04281892,-48.40579767
77320,23,-12.39860493,-46.43926539
77890,23,-6.369105763,-48.07324152
78245,23,-15.05012784,-59.95608164
78508,23,-10.31060182,-55.40485513
78565,23,-9.850183498,-57.82294899
78658,23,-11.06841368,-51.83305507
79075,23,-20.55284019,-54.65065638
79036,23,-20.4354198,-54.56083523
79045,23,-20.46111691,-54.54178791
79810,23,-22.23364881,-54.80374659
79930,23,-22.95339781,-55.61759558
83190,23,-25.92044391,-49.17451985
84071,23,-25.06504091,-50.17939756
84930,23,-23.74341344,-50.07335634
85027,23,-25.40266354,-51.49800444
86045,23,-23.36707562,-51.15738496
86460,23,-23.3045227,-50.31097243
87103,23,-23.38085999,-52.05159326
87280,23,-24.40993758,-52.10075796
88570,23,-27.65910886,-50.58495361
88890,23,-28.18438369,-49.21618662
89290,23,-26.25819528,-49.37917542
89613,23,-27.27575398,-51.44360512
93110,23,-29.75202932,-51.14865481
93340,23,-29.6913356,-51.14899414
93804,23,-29.6388718,-51.02256943
93990,23,-29.53946051,-51.08264808
95240,23,-28.80190376,-51.28985837
95335,23,-28.9928841,-51.69753629
95778,23,-29.39030738,-51.24721167
97850,23,-28.72727077,-54.91078876
98540,23,-27.4914275,-53.68604466
98855,23,-28.36396598,-54.2682156
98915,23,-27.85347733,-54.19046696
99036,23,-28.28339259,-52.43377172
99770,23,-27.39387898,-52.30079209
99890,23,-27.63177838,-51.80471961
1037,26,-23.54541102,-46.63892437
1007,26,-23.5500462,-46.63725146
1001,26,-23.55018978,-46.63402356
2065,26,-23.50771124,-46.6053693
2270,26,-23.47248763,-46.59303991
2233,26,-23.47765612,-46.56457732
2355,26,-23.45470653,-46.61140407
2302,26,-23.48603651,-46.61401079
2354,26,-23.45502575,-46.60431347
2349,26,-23.45979058,-46.60444124
2556,26,-23.49789024,-46.66940285
2520,26,-23.50315759,-46.65570908
2632,26,-23.46450871,-46.64920725
2650,26,-23.46156811,-46.65679807
2814,26,-23.45798407,-46.70787669
2935,26,-23.48893208,-46.71666142
3052,26,-23.54073545,-46.60714574
3034,26,-23.52296982,-46.6174068
3010,26,-23.53700204,-46.61861215
3103,26,-23.55437139,-46.61059234
3249,26,-23.59948906,-46.53346456
3272,26,-23.60152617,-46.51461732
3388,26,-23.58813433,-46.52972888
3365,26,-23.57002012,-46.53717191
3479,26,-23.57538688,-46.50810683
3474,26,-23.5725257,-46.51483704
3480,26,-23.5781716,-46.50730741
3444,26,-23.54511831,-46.53442236
3518,26,-23.54454336,-46.52427199
3551,26,-23.53320355,-46.50341968
3530,26,-23.53880753,-46.52012161
3673,26,-23.51476791,-46.50250782
3609,26,-23.51603189,-46.54180709
3610,26,-23.51995453,-46.53960081
3974,26,-23.61647892,-46.48434703
4067,26,-23.61511122,-46.65210264
4114,26,-23.58630918,-46.62381698
4291,26,-23.61728693,-46.61295462
4290,26,-23.613636,-46.61171342
4254,26,-23.6186271,-46.5942628
4358,26,-23.639705,-46.65688642
4357,26,-23.63603622,-46.65471602
4365,26,-23.67161635,-46.64862369
4384,26,-23.66032922,-46.65986532
4412,26,-23.67505922,-46.64554024
4568,26,-23.61203912,-46.68797981
4555,26,-23.61393596,-46.67896902
4770,26,-23.68099185,-46.71541981
4783,26,-23.69470118,-46.70434288
5144,26,-23.49982913,-46.72251737
5104,26,-23.51387706,-46.75621775
5339,26,-23.55447419,-46.75548754
5449,26,-23.54593332,-46.70495621
5509,26,-23.57094627,-46.7111722
5626,26,-23.59454887,-46.73348319
6097,26,-23.52854909,-46.77978833
7438,26,-23.4066094,-46.2930512
7715,26,-23.34614685,-46.75190154
7791,26,-23.40685796,-46.86115434
7902,26,-23.29073706,-46.74260782
8680,26,-23.52829598,-46.32041331
9332,26,-23.65693659,-46.41797406
9623,26,-23.66087242,-46.57254297
9962,26,-23.70039586,-46.59795455
11612,26,-23.82155151,-45.43303767
11629,26,-23.75846882,-45.41397749
12521,26,-22.78150006,-45.16570982
13414,26,-22.69151895,-47.64095277
13476,26,-22.74294782,-47.24223036
14178,26,-21.11476151,-48.02403122
15980,26,-21.51861255,-48.3922026
18305,26,-24.01384672,-48.34081619
18470,26,-23.82901503,-49.434377
18860,26,-23.20648946,-49.60307494
21665,26,-22.83427157,-43.37797864
22773,26,-22.9484691,-43.3644899
23909,26,-23.0166524,-44.34328334
24473,26,-22.78798823,-43.03235625
24904,26,-22.91059689,-42.81704615
24940,26,-22.92600502,-42.94001398
25243,26,-22.65952493,-43.29633231
25716,26,-22.48026413,-43.15522947
25911,26,-22.55907209,-43.04492314
26110,26,-22.75567249,-43.36930491
26143,26,-22.72777921,-43.41907984
26216,26,-22.75111161,-43.46011896
26313,26,-22.72398695,-43.5685922
26320,26,-22.70950682,-43.58027913
26440,26,-22.64389554,-43.64300824
29110,26,-20.35100447,-40.32120866
29490,26,-20.9251478,-41.19649395
29580,26,-20.68276666,-41.84274575
29745,26,-19.13875332,-40.61554504
31960,26,-19.86200851,-43.90243622
35054,26,-18.84565948,-41.9766934
35024,26,-18.83962666,-41.91164519
35063,26,-18.84003278,-41.97076029
35012,26,-18.85811076,-41.95706019
35225,26,-19.36065115,-41.38374849
35447,26,-20.28331414,-43.03934543
35495,26,-20.62596869,-43.94993529
35473,26,-20.41087463,-44.02575809
35984,26,-19.83796016,-42.76514775
36572,26,-20.76108295,-42.88562311
37240,26,-21.51161424,-44.90297474
37350,26,-22.02622712,-44.32000869
37484,26,-22.06702038,-45.54193223
37820,26,-21.36413275,-46.93989548
37910,26,-20.35314673,-46.84294116
38540,26,-18.47447649,-47.40783653
39408,26,-16.72757341,-43.88612955
39715,26,-18.47465408,-42.30960134
41215,26,-12.93722422,-38.43733989
41218,26,-12.94423057,-38.43749527
44034,26,-12.20783144,-38.9695159
44033,26,-12.22024756,-38.97351052
44021,26,-12.24186216,-38.97272215
44540,26,-12.77865721,-39.16731771
44620,26,-11.96147262,-40.16778906
44800,26,-11.87214524,-40.48244633
44920,26,-11.34719154,-41.66100101
45140,26,-15.24567732,-40.62366863
45520,26,-14.07827022,-39.00614755
49038,26,-10.99529004,-37.07824371
52091,26,-8.004622707,-34.9349605
53444,26,-7.949294017,-34.86833203
55150,26,-8.336332159,-36.42002629
55130,26,-8.328284016,-36.13742235
55299,26,-8.881756447,-36.467126
55715,26,-7.949392726,-35.38525575
56163,26,-8.091550632,-39.58027764
57085,26,-9.558634084,-35.73914118
57022,26,-9.658785272,-35.72740448
57313,26,-9.754148588,-36.65058034
57442,26,-9.533953253,-37.29475051
59068,26,-5.85807323,-35.23933298
59040,26,-5.786214572,-35.22561749
59052,26,-5.807745202,-35.22988163
59146,26,-5.9071057,-35.26162983
59108,26,-5.762972982,-35.2585456
59330,26,-6.038655949,-37.02191739
59507,26,-5.294882467,-36.75812277
59780,26,-5.789537104,-37.55856883
60020,26,-3.738070858,-38.53569562
60330,26,-3.714582559,-38.58420439
60360,26,-3.744018772,-38.5884956
60348,26,-3.717490463,-38.59928476
60532,26,-3.772966,-38.61660414
60864,26,-3.800525426,-38.50744108
60813,26,-3.781373736,-38.48632154
60834,26,-3.786181471,-38.46629845
61700,26,-3.912322652,-38.37643499
62040,26,-3.684354038,-40.33462633
62560,26,-3.123797441,-40.15414599
63150,26,-7.075086079,-40.37356962
63380,26,-7.173946793,-38.7784931
64110,26,-4.755900813,-42.57621165
64660,26,-6.834909907,-40.6134885
65150,26,-2.940233036,-44.24954417
65495,26,-3.563524484,-44.58210331
65750,26,-4.878589207,-44.88337793
68524,26,-6.107891256,-49.36099784
68906,26,0.036306954,-51.0952136
69086,26,-3.06849133,-59.94522282
69098,26,-3.053257487,-59.96632163
69940,26,-9.066410202,-68.65995055
69902,26,-9.94453384,-67.81688733
69914,26,-9.976837855,-67.86866601
70238,26,-15.81291718,-47.88900374
70253,26,-15.81767862,-47.89842646
70294,26,-15.83330948,-47.92000075
70655,26,-15.79709176,-47.93699735
70766,26,-15.7487886,-47.89358954
70734,26,-15.77256758,-47.88349979
71820,26,-15.88503404,-48.0168819
72316,26,-15.86511585,-48.07848471
72603,26,-15.92336097,-48.10687576
73005,26,-15.64509274,-47.79841429
73320,26,-15.65368927,-47.68391335
74013,26,-16.67374256,-49.25988647
74353,26,-16.74193864,-49.32846849
74363,26,-16.71499337,-49.32007033
74590,26,-16.61252263,-49.29609126
75094,26,-16.32147714,-48.9304028
75383,26,-16.64043209,-49.41609253
75820,26,-18.30698998,-51.95823481
76340,26,-15.35689508,-49.70235519
77805,26,-7.191508903,-48.20949579
78049,26,-15.54933642,-56.09523941
78560,26,-11.55865379,-57.34977611
78505,26,-10.58622238,-55.11429679
79230,26,-21.46581004,-56.10071645
79600,26,-20.78109462,-51.70839956
79602,26,-20.78535179,-51.70051417
79604,26,-20.7863541,-51.69108739
84168,26,-24.7756953,-50.00739531
84269,26,-24.33252203,-50.65466666
84270,26,-24.31890807,-50.6477292
85350,26,-25.30534604,-52.53942861
85508,26,-26.26594745,-52.68368411
85630,26,-25.94528425,-53.16149692
86088,26,-23.2626244,-51.14633031
86480,26,-23.62357589,-50.16927563
86804,26,-23.5406008,-51.45119612
87308,26,-24.02478033,-52.3720582
87450,26,-23.86598908,-52.87387848
87508,26,-23.77798227,-53.32903138
88680,26,-27.79835761,-49.48857308
88865,26,-28.65345753,-49.49953381
88920,26,-28.83463988,-49.63181747
89086,26,-26.89755833,-49.21780332
89291,26,-26.277549,-49.39998975
89214,26,-26.32827519,-48.88032526
89663,26,-27.3337002,-51.60525901
93046,26,-29.7742294,-51.1139225
93125,26,-29.7043747,-51.15901072
93346,26,-29.67436764,-51.15348452
94185,26,-29.94522723,-50.97188233
95607,26,-29.65141844,-50.7709519
95920,26,-29.30243281,-52.42974133
95901,26,-29.47256098,-51.98568344
96081,26,-31.73830699,-52.31413123
96290,26,-31.28425654,-51.08718013
96418,26,-31.33876803,-54.07827334
97640,26,-29.57358114,-55.48382309
98050,26,-28.65422974,-53.59954277
98360,26,-27.47330447,-53.17050386
98460,26,-27.19554916,-53.25520043
98670,26,-27.5655363,-53.96957358
99030,26,-28.26425987,-52.43706503
99370,26,-28.98239269,-52.35025218
99980,26,-28.38912939,-51.84383599
1027,28,-23.53808233,-46.63066868
1538,28,-23.57631282,-46.62362935
2079,28,-23.49928771,-46.60578508
2178,28,-23.52166499,-46.57052388
2347,28,-23.46403681,-46.60725508
2326,28,-23.4722183,-46.6024734
2307,28,-23.48089054,-46.60727664
2479,28,-23.47511416,-46.656481
2679,28,-23.45687101,-46.66484747
2913,28,-23.50345931,-46.7128787
2933,28,-23.49296893,-46.71284206
3051,28,-23.54538738,-46.60841438
3014,28,-23.53847476,-46.60203376
3176,28,-23.55000793,-46.58786141
3157,28,-23.57715225,-46.57130069
3208,28,-23.59937183,-46.55792003
3214,28,-23.60806673,-46.56148327
3204,28,-23.59549859,-46.55972696
3306,28,-23.54465173,-46.57571243
3364,28,-23.56515767,-46.5378593
3426,28,-23.55233644,-46.53686856
3554,28,-23.5380488,-46.50652036
3587,28,-23.55615045,-46.48741941
3507,28,-23.53783926,-46.53862536
3650,28,-23.52719794,-46.52313642
3712,28,-23.50771886,-46.52906265
3759,28,-23.50263505,-46.49317674
3874,28,-23.51245734,-46.49550283
3911,28,-23.58202351,-46.51928863
3933,28,-23.58493742,-46.49867324
4169,28,-23.65316293,-46.61499811
4255,28,-23.62360098,-46.59315292
4267,28,-23.59883291,-46.60985248
4230,28,-23.60545857,-46.59200608
4280,28,-23.60535072,-46.60696251
4356,28,-23.63670147,-46.65943215
4383,28,-23.65869286,-46.66049409
4318,28,-23.64484448,-46.63654602
4335,28,-23.66345401,-46.6397992
4468,28,-23.69142823,-46.66450459
4645,28,-23.64657213,-46.67903572
5272,28,-23.47727335,-46.76740523
5591,28,-23.57882679,-46.73246378
5629,28,-23.60382675,-46.72927448
5785,28,-23.62480661,-46.7664865
6531,28,-23.42057198,-46.87518741
7011,28,-23.4684547,-46.53086935
7865,28,-23.30580727,-46.72239358
7903,28,-23.29503551,-46.74025944
7914,28,-23.28136827,-46.75298022
8143,28,-23.51693359,-46.46491137
8586,28,-23.44042971,-46.33593612
8633,28,-23.64359313,-46.31199387
9667,28,-23.66162625,-46.60881811
9671,28,-23.66447963,-46.60605654
9625,28,-23.66109035,-46.56669031
9845,28,-23.74202764,-46.57190359
12318,28,-23.31233789,-45.95536101
13053,28,-23.02493387,-47.11602452
13238,28,-23.23514303,-46.76930413
13257,28,-22.98825738,-46.8539627
13230,28,-23.20829136,-46.78662802
13326,28,-23.19350547,-47.30970632
13550,28,-22.12448308,-47.66233977
14813,28,-21.83842503,-48.4927133
15355,28,-20.64874414,-50.65988903
16240,28,-21.63708613,-50.50060038
16903,28,-20.90132544,-51.39510258
17067,28,-22.30936436,-49.10223973
18066,28,-23.48117232,-47.49547583
19066,28,-22.10917397,-51.42906553
19816,28,-22.66386174,-50.39977717
23907,28,-23.00618154,-44.3024906
24731,28,-22.82281142,-42.98685115
25056,28,-22.75446482,-43.27704747
25811,28,-22.10596785,-43.18684239
26084,28,-22.72883012,-43.51662859
26172,28,-22.72779727,-43.36988532
26327,28,-22.71961719,-43.54901387
26570,28,-22.77814679,-43.41713427
29025,28,-20.31614154,-40.35222237
29040,28,-20.309547,-40.31915838
29145,28,-20.34848249,-40.39424799
29116,28,-20.34251174,-40.33766249
29720,28,-19.25272148,-40.46099131
29795,28,-18.98571611,-40.74227057
29820,28,-18.54308519,-40.98497675
30295,28,-19.91367688,-43.88348263
32684,28,-19.95046644,-44.10782781
33035,28,-19.7648934,-43.86622306
35246,28,-18.97610351,-41.10082099
35249,28,-19.41755788,-41.72756416
35220,28,-19.39824797,-41.22747554
35440,28,-20.16425237,-42.9684282
36072,28,-21.76929096,-43.29503275
36515,28,-21.15115523,-42.79789726
36540,28,-20.91386497,-43.10099607
36979,28,-20.4440535,-41.87032413
36940,28,-20.09553006,-41.92165262
37680,28,-22.65968826,-45.85458813
38260,28,-19.85873813,-49.77217577
39130,28,-18.44727257,-43.65887137
39790,28,-17.97817513,-42.39248471
39850,28,-18.05755085,-41.13523097
40315,28,-12.96584499,-38.4820727
41152,28,-12.95650354,-38.45489469
41205,28,-12.9308824,-38.44506047
41230,28,-12.91881539,-38.45026383
41330,28,-12.89996196,-38.4212275
41741,28,-12.96822719,-38.41547888
41927,28,-12.98391028,-38.47425391
42703,28,-12.89263946,-38.32387367
44500,28,-12.76647899,-39.42239071
44630,28,-11.71051037,-40.14950443
44880,28,-11.68702159,-41.46565831
45500,28,-14.15111149,-39.38404652
45615,28,-14.95780134,-39.30342648
46570,28,-13.37924688,-42.5223111
46550,28,-13.12472173,-42.28653019
49072,28,-10.90150986,-37.06910993
49070,28,-10.90222576,-37.0755377
54520,28,-8.301868561,-35.02585172
54505,28,-8.290665662,-35.03955891
54762,28,-8.025704238,-34.98133592
55010,28,-8.278240768,-35.97848432
55170,28,-8.119758966,-36.34744144
55297,28,-8.876869251,-36.47103244
55610,28,-8.108400373,-35.28541223
55643,28,-8.212107058,-35.56693453
55813,28,-7.849688283,-35.25896798
55920,28,-7.409554108,-35.11481294
56310,28,-9.381290778,-40.53232436
56870,28,-7.836609085,-38.10231711
57540,28,-9.117820476,-37.7422449
57860,28,-9.007625824,-36.05768482
58033,28,-7.114798665,-34.83975465
58090,28,-7.137366753,-34.90992072
58187,28,-6.506546017,-36.34468988
59025,28,-5.787061775,-35.20673155
59066,28,-5.851687998,-35.2175657
59133,28,-5.737931184,-35.23659272
59343,28,-6.587777587,-36.7741765
59570,28,-5.637682235,-35.42298981
60521,28,-3.761208383,-38.58312218
60732,28,-3.809208962,-38.61893222
63100,28,-7.23235939,-39.41011282
64200,28,-2.903243738,-41.77704114
65056,28,-2.560933304,-44.2356539
65470,28,-4.03241926,-44.46584505
65609,28,-4.87205842,-43.35529173
65810,28,-9.12347048,-45.94508689
65939,28,-4.445839344,-47.51870789
67110,28,-1.389970448,-48.41140384
68685,28,-1.996005805,-47.94471702
68701,28,-1.201536047,-47.17497006
68744,28,-1.280476826,-47.91590762
69151,28,-2.629035494,-56.73835552
69903,28,-9.945319445,-67.82315984
70385,28,-15.83030763,-47.92289906
70342,28,-15.80587727,-47.89178239
70675,28,-15.79072564,-47.93009292
70632,28,-15.7629444,-47.9354818
70854,28,-15.75918911,-47.88299715
71825,28,-15.88753719,-48.01707177
72650,28,-15.92142525,-48.05278821
72725,28,-15.67169638,-48.20144257
73760,28,-14.70666671,-47.52309921
74340,28,-16.72056463,-49.31057114
74450,28,-16.65725033,-49.32395759
74580,28,-16.65002546,-49.29948641
74932,28,-16.76098882,-49.33559368
75095,28,-16.33838813,-48.92120106
75340,28,-16.96259553,-49.22926012
75660,28,-18.134504,-49.04126187
75704,28,-18.15863231,-47.93529123
75712,28,-18.16488708,-47.95835916
78099,28,-15.63264858,-55.95550907
78140,28,-15.63952635,-56.14603893
78340,28,-10.32932753,-58.49680786
78545,28,-11.97346506,-55.2804165
78750,28,-16.45640284,-54.67134377
79301,28,-19.00325088,-57.64969455
79770,28,-22.183762,-52.71823909
79841,28,-22.22761603,-54.76398895
83609,28,-25.46150868,-49.42276072
85045,28,-25.37645745,-51.4816083
85303,28,-25.39057454,-52.40399868
85525,28,-26.35477874,-52.55433579
85740,28,-25.82758306,-53.74067201
86806,28,-23.52629223,-51.43379322
86807,28,-23.54647439,-51.43800364
87330,28,-24.67235812,-52.57056261
87710,28,-23.09736566,-52.47918809
88339,28,-26.93703986,-48.64531682
89176,28,-27.3044255,-49.79617448
89180,28,-27.19614273,-49.79595722
89570,28,-27.04759069,-51.23057863
91781,28,-30.18570762,-51.17435605
93332,28,-29.71298597,-51.13718521
94198,28,-29.92131154,-50.90827228
94120,28,-29.91351712,-51.05050926
95745,28,-29.68126164,-51.32123361
95820,28,-29.90774823,-51.77219645
97390,28,-30.81111369,-53.90074242
98570,28,-27.67704025,-53.80714061
98770,28,-28.25263236,-54.0134784
1011,21,-23.54690864,-46.63558203
1049,21,-23.54701124,-46.6391657
1445,21,-23.57103798,-46.68806801
1441,21,-23.57060389,-46.6837321
2055,21,-23.51402973,-46.60712616
2176,21,-23.5135989,-46.57306529
2346,21,-23.47122848,-46.60823079
2327,21,-23.44720951,-46.56667831
2431,21,-23.48700476,-46.63616963
2676,21,-23.45620283,-46.67104309
2613,21,-23.47874715,-46.66256987
2633,21,-23.46169319,-46.65173661
2670,21,-23.46582809,-46.66428448
2727,21,-23.49682862,-46.68578345
2732,21,-23.50002827,-46.69545476
2820,21,-23.45279311,-46.70898594
2963,21,-23.50486891,-46.68260222
3029,21,-23.52982461,-46.61817355
3032,21,-23.53110607,-46.62163067
3375,21,-23.57399725,-46.54875472
3331,21,-23.5475823,-46.58295189
3349,21,-23.5672641,-46.56287585
3455,21,-23.56556817,-46.50967704
3443,21,-23.54411608,-46.535906
3427,21,-23.55280915,-46.53652663
3880,21,-23.50832107,-46.48545546
3827,21,-23.48384993,-46.48181903
3894,21,-23.51545915,-46.48182178
3895,21,-23.51561828,-46.47928013
3964,21,-23.60423669,-46.47556975
3947,21,-23.59080723,-46.49323179
4070,21,-23.62733219,-46.64607657
4108,21,-23.57833096,-46.63030796
4147,21,-23.62041106,-46.63064651
4638,21,-23.63199929,-46.6851432
4737,21,-23.64443979,-46.69565281
4724,21,-23.6453697,-46.71220276
4774,21,-23.68442967,-46.70700377
5115,21,-23.51023689,-46.75043683
5123,21,-23.50554889,-46.73796872
5184,21,-23.45687841,-46.7549109
5273,21,-23.43814244,-46.79571706
5330,21,-23.54293729,-46.74819292
5869,21,-23.67733529,-46.7713809
6147,21,-23.57869654,-46.80773026
6360,21,-23.55888638,-46.8391293
6513,21,-23.4615734,-46.91529507
7159,21,-23.38246851,-46.40307062
7861,21,-23.31604732,-46.71445659
8391,21,-23.59314079,-46.55624664
8566,21,-23.54522218,-46.34714098
8525,21,-23.55832643,-46.38847769
8772,21,-23.47972043,-46.28060347
9662,21,-23.66084402,-46.59942123
9608,21,-23.67485049,-46.56592375
9661,21,-23.66086497,-46.59644061
9614,21,-23.66958081,-46.55629711
11543,21,-23.88609355,-46.4499371
11711,21,-24.04710108,-46.5346137
12288,21,-23.09317681,-45.71105365
12690,21,-22.6670952,-44.85266683
13057,21,-22.97217713,-47.16411864
13605,21,-22.34640471,-47.36901615
15315,21,-20.51400229,-50.35275591
15620,21,-20.14639242,-50.19574466
15845,21,-21.25679422,-49.13022149
17034,21,-22.31073247,-49.02885169
17550,21,-22.01093463,-49.79005464
17810,21,-21.79608569,-51.18213886
18180,21,-23.96391049,-47.50544464
18935,21,-22.69511223,-49.43036986
19580,21,-22.29612615,-51.38700497
19912,21,-22.98027055,-49.86041843
21515,21,-22.83902731,-43.35587746
24746,21,-22.83906701,-42.98789279
24937,21,-22.95115201,-42.99376128
25268,21,-22.65269625,-43.27612565
25887,21,-22.20967742,-42.79476653
25970,21,-22.39162813,-42.99561727
26187,21,-22.73168323,-43.34902267
27280,21,-22.48980238,-44.10891405
28090,21,-21.71620333,-41.30722785
28993,21,-22.89331609,-42.47000671
29031,21,-20.2825832,-40.33059983
29934,21,-18.71832858,-39.83859456
31652,21,-19.79826413,-43.97704758
32423,21,-19.99340735,-44.06515205
32410,21,-20.03832952,-44.05872019
34545,21,-19.89237046,-43.83509748
35177,21,-19.6461877,-42.86646026
35476,21,-20.46677635,-44.33793621
35672,21,-20.0078774,-44.47141709
36152,21,-21.53583504,-43.19894233
36130,21,-22.08542182,-43.82716795
36260,21,-21.0231592,-43.41263492
36470,21,-20.7953724,-43.34489973
36502,21,-21.12487695,-42.92677955
36525,21,-21.00463525,-42.72034572
36610,21,-21.83976812,-43.12230724
37143,21,-21.53164203,-46.11951018
37278,21,-20.93286236,-45.14301416
37264,21,-21.18545838,-45.05992892
37468,21,-22.18438702,-44.97127699
37478,21,-22.05633727,-45.04408568
38041,21,-19.78316902,-47.92170329
38930,21,-19.99663124,-46.21976154
39547,21,-15.17132216,-42.50033605
39569,21,-15.91788825,-41.80101318
40353,21,-12.94409428,-38.47392859
41295,21,-12.89769148,-38.46315987
44690,21,-11.25727742,-40.94392685
44718,21,-10.90886548,-41.13398717
44960,21,-11.54374319,-41.97567831
45310,21,-13.26683726,-39.66764304
45490,21,-13.17049662,-39.424623
45470,21,-13.25683774,-39.57174961
46170,21,-13.57007856,-41.80581449
46110,21,-14.38526248,-41.87957322
46310,21,-14.84334471,-42.42491896
46350,21,-14.76841557,-42.65584924
46640,21,-13.81544624,-41.29884899
46730,21,-12.81132107,-42.16185646
46830,21,-12.78787111,-41.2912321
48031,21,-12.14697128,-38.42109226
48870,21,-10.82389096,-39.42890766
48950,21,-9.841477416,-39.47915939
